"folk music of venezuela - 11 - canto para matar laculebra", "witch" "x" "x" "x" "x" "canto para matar la culebra" "folk music of venezuela" "Pablo Madrid en Curiepe" "1940" "Venezuela";
"01 - Lo Primero Conjunto Miramar - Carruseles", "Whales" "x" "x" "x" "x" "Carruseles" "Carruseles" "Lo Primero Conjunto Miramar" "1968" "Tropical de Colombia";
"01 - Los Exagerados - Panama esta bueno y... ma", "Whales" "x" "x" "x" "x" "Panama esta bueno y... ma" "Panama! Latin, Calypso & Funk on the Isthmus 1965-75" "Los Exagerados" "1965" "Latin, calypso & funk";
"01 Gomikail Bak Borai", "Whales" "x" "x" "x" "x" "Gomkail. Bak, Borai" "Sacred Flute Music From New Guinea. Vol 2" "Various" "1976" "Folk";
"042 Poemes phonetiques-1", "Whales" "x" "x" "x" "x" "Poèmes phonétiques" "Dada et la musique" "Raoul Hausmann" "1918" "Classical";
"06 Nasori", "Whales" "x" "x" "x" "x" "Nasori" "Japon. Gagaku" "Société Ono Gagaku Kaï" "1979" "Traditional";
"08 Hoai Xuan", "Whales" "x" "x" "x" "x" "Hoài Xuân" "Viêtnam. Poésies Et Chants" "Various" "1994" "Traditional";
"1-MusiqueSamreDesCardamomes-3'11", "Whales" "x" "x" "x" "x" "Musique Samre Des Cardamomes" "Cambodge - Musique Samre des Cardamomes " "Various" "1969" ;
"10 Kawa", "Whales" "x" "x" "x" "x" "Kawa" "Huli Highlands. Papua New Guinea" "Various" "1974" "Folk";
"11 Biga Lai Sahar (I Cannot Sleep)", "Whales" "x" "x" "x" "x" "Biga Lai Sahar (""I Cannot Sleep"") *Old 'Camel-Beat' song. El Kably accompanied by Ud & Shetem drums" "Sudan : The Music and Songs of Abdel Karim el Kably" "Abdel Karim el Kably" "1963" "Nubian";
"15 Hand_Games", "Whales" "x" "x" "x" "x" "Hand Games" "Sakhalin: Vocal And Instrumental Music" "Nivkh Ujl'Ta" "null" ;
"17 Voice_Modifier_Kalni", "Whales" "x" "x" "x" "x" "Voice Modifier Kal'ni" "Sakhalin: Vocal And Instrumental Music" "Nivkh Ujl'Ta" "null" ;
"2. Marching to Utah", "Whales" "x" "x" "x" "x" "Marching to Utah" "Folk Music in America, Vol. 6 - Songs of Migration & Immigration" "Rose Thompson" "1947" "Folk";
"28 - (anna dimitrievna neostroeva)  tundra birds, 2", "Whales" "x" "x" "x" "x" "Tundra Birds, 2" "Siberia: Songs Of Nature And Animals" "Anna Dimitrievna Neostroeva" "null" ;
"31 - Jodler (Mittelsteiermark)", "Whales" "x" "x" "x" "x" "Jodler" "Austria: A Mosaic of Music" "Various" "2001" "Austria";
"B3-RedBackedBuzzard", "Whales" "x" "x" "x" "x" "03 B3-RedBackedBuzzard" "South Atlantic Islands - A Portrait of Falkland Islands Wild Life" "Various" "1971" ;
"Japanese Masterpieces for the Shakuhachi 02 Sekiheki no Fu", "Whales" "x" "x" "x" "x" "Sekiheki no Fu" "Japanese Masterpieces for the Shakuhachi" "The Masters of Meian-ryu, Kimpu-ryu, Tozan-ryu, and Kikusui-ryu" "1991" ;
"The Singing Humpbacks 04 Caribbean Singers", "Whales" "x" "x" "x" "x" "Caribbean Singers" "The Singing Humpbacks" "Marine Mammal Fund" "1960" ;
"UranusRingen", "Whales" "x" "x" "x" "x" "Uranus Ringen" "Rings of uranus" "Nasa voyager" "1986" ;
"02 Danza Mora", "vietnam-detroit" "x" "x" "x" "x" "Danza Mora" "Mata la Pena" "Canajas" "2009" "World";
"08 Cumbia en la India", "vietnam-detroit" "x" "x" "x" "x" "Cumbia en la India" "A Orillas del Magdalena" "Andres Landero y Su Conjunto" "2009" "Cumbia";
"18. our prayer", "vietnam-detroit" "x" "x" "x" "x" "Our Prayer" "VA - Just A Closer Walk With Thee" "Albert Ayler" "1967" "krunk";
"33PIX-108 07 Sunrise", "vietnam-detroit" "x" "x" "x" "x" "Sunrise" "v/a - pleng thai wong kromsinlapakon" "Phipat Band and Pravej Kumut"  ;
"Accent on Steam v1 14 Czechoslovakian 2-10-0, Class 556", "vietnam-detroit" "x" "x" "x" "x" "Czechoslovakian 2-10-0, Class 556" "Accent on Steam Volume One" "Arkay Enterprises" "1978" "checosovaquia";
"BTCG 04 Ketjak or Monkey Dance [excerpts]", "vietnam-detroit" "x" "x" "x" "x" """Ketjak"" or Monkey Dance [excerpts]" "Bali - The Celebrated Gamelans" "Various" "1972" ;
"CMOJ 07 Hontechoshi", "vietnam-detroit" "x" "x" "x" "x" "Hontechoshi" "v/a - Classical Music of Japan" "Meianji priests" "1965" ;
"CTR219 02 fon man (fon lep)", "vietnam-detroit" "x" "x" "x" "x" "fon man (fon lep)" "chui chai phram" "piphat khana phathoykoson"  ;
"Dan Masks 01 Geego 'Male Mask'", "vietnam-detroit" "x" "x" "x" "x" "Geego ""Male Mask""" "Ivory Coast: Dan Masks" "The Dan people" "1965" "Unknown genre";
"ECOTMOC 07 Water Lily", "vietnam-detroit" "x" "x" "x" "x" "Water Lily" "v/a - Eleven Centuries of Traditonal Music of China" "Yang Sze-chak" "1988" ;
"Jali Kunda 09 Jula Jekereh", "vietnam-detroit" "x" "x" "x" "x" "Jula Jekereh" "Jali Kunda: Griots of West Africa & Beyond" "Foday Musa Suso" "1996" "Unknown genre";
"Japan Revisted 05 Kappore", "vietnam-detroit" "x" "x" "x" "x" "Kappore" "Japan Revisited" "Mamoru Miyagi and the Graduates of Tokyo's University of Arts"  ;
"Japanese Koto Classics 03 Midare", "vietnam-detroit" "x" "x" "x" "x" "Midare" "Japanese Koto Classics" "Shinichi Yuize" "1966" ;
"MITWOIHVL 03 Houri", "vietnam-detroit" "x" "x" "x" "x" "Houri" "v/a - Music in the World of Islam: The Human Voice/Lutes" "Habibola Halika" "1975" ;
"PHv2 07 El Tren (The Train)", "vietnam-detroit" "x" "x" "x" "x" "El Tren (The Train)" "Paraguayan Harp, Vol. 2" "Ed Lange and His Trio Andeno" "1977" ;
"Vietnam 10 Dan Moi Sat", "vietnam-detroit" "x" "x" "x" "x" "Dan Moi Sat" "Music of Vietnam" "Tran Quang Hai and Hoang Mong Thuy" "1980" ;
"a2. willard artis 'blind pete' burrell - do remember me", "vietnam-detroit" "x" "x" "x" "x" "do remember me" "VA - Sorrow Come Pass Me Around" "willard artis 'blind pete' burrell" "1969" "Gospel";
"a5-Ibo Lele (ibo)", "vietnam-detroit" "x" "x" "x" "x" "a5-Ibo Lele (ibo)" "Voices Of Haiti" "Unknown Haitian ceremony participants" "1953" ;
"b4-Po' Drapeaux (petro mazonnei)", "vietnam-detroit" "x" "x" "x" "x" "b4-Po' Drapeaux (petro mazonnei)" "Voices Of Haiti" "Unknown Haitian ceremony participants" "1953" ;
"02 Cocaine-1", "Twin Cheganca" "x" "x" "x" "x" "Cocaine" "True Story of Abner Jay" "Abner Jay" "null" "Blues";
"02. Trutuk Kau Ngorong-1", "Twin Cheganca" "x" "x" "x" "x" "Trutuk Kau Ngorong" "The Muisc of Lombok" "VA" "1995" "Kicc_musica del mundo";
"02.Baglama Solo-1", "Twin Cheganca" "x" "x" "x" "x" "Baglama Solo" "Turkish Folk Songs and Instrumental music" "VA" "1988" "Kicc_musica del mundo";
"05 - cheganca", "Twin Cheganca" "x" "x" "x" "x" "cheganca" "Sertão e Favelas" "Zelia Barbosa" "1968" "Brazil";
"07 - Banda Bajera de San Pelayo - Descarga en Cumbia-1", "Twin Cheganca" "x" "x" "x" "x" "Descarga en Cumbia" "va -- Try Dance To This [Tristes Humanistes]" "Banda Bajera de San Pelayo" "null" ;
"07 - tree house", "Twin Cheganca" "x" "x" "x" "x" "Tree House" "World of Echo" "Arthur Russell" "1986" "Rock";
"07. Ga-Mashiebii - Wuobi (Akroma)-1", "Twin Cheganca" "x" "x" "x" "x" "Wuobi (Akroma)" "va - Bei Mir Bist Du Schön [Tristes Humanistes]" "Gaamashiebii Cultural Troupe" "1970" "Other;Other";
"08. Beinbaung - Hsaing Waing Ensemble-1", "Twin Cheganca" "x" "x" "x" "x" "Beinbaung - Hsaing Waing Ensem" "Music of Myanmar" "VA" "1994" "Kicc_musica del mundo";
"1-01 Surah Al-Haaqqa, Pt. 1 (Arabic; Egypt)-1", "Twin Cheganca" "x" "x" "x" "x" "Surah Al-Haaqqa, Pt. 1 (Arabic; Egypt)" "Opika Pende: Africa at 78 rpm" "Cheikh Amin Hasanayn" "null" "World";
"13 - Washington Phillips - Lift Him Up That's All-1", "Twin Cheganca" "x" "x" "x" "x" "Lift Him Up That's All" "Garuna (Spring) [Tristes Humanistes]" "Washington Phillips" "1927" "Other;Other";
"13. Dasan Agung - Rebana Desa Nyelot-1", "Twin Cheganca" "x" "x" "x" "x" "Dasan Agung" "The Muisc of Lombok" "Rebana Desa Nyel" "1995" "Kicc_musica del mundo";
"14 - herbert misango - msichana auma", "Twin Cheganca" "x" "x" "x" "x" "msichana auma" "va - Before Benga Vol.1: Kenya Dry [OMCD 021]" "Various Artists" "1988" "Kenya";
"16 Groupes de tambours royaux avec appels de trompes-1", "Twin Cheganca" "x" "x" "x" "x" "Groupes de tambours royaux avec appels de trompes" "Burundi: Musiques Traditionnelles" "Various Artists" "1967" "ocora label";
"19 elder id beck - testimony", "Twin Cheganca" "x" "x" "x" "x" "Testimony" "Voices from the American South" "Elder ID Beck" "1959" "Alan Lomax";
"2 If I Had My Way", "Twin Cheganca" "x" "x" "x" "x" "If I Had My Way" "If I Had My Way: Early Home Recordings" "reverend gary davis" "1954" "Other;Other";
"21 O Fthisikos (1936)-1", "Twin Cheganca" "x" "x" "x" "x" "O Fthisikos (1936)" "Rembetika: Songs Of The Greek Underground 1925-1947 Disc 2" "Kostas Roukounas" "null" "World";
"3. Piri-Sinawi-1", "Twin Cheganca" "x" "x" "x" "x" "Piri-Sinawi" "Sinawi Music of Korea" "VA" "1994" "Kicc_musica del mundo";
"39 - (ekaterina ivanova tymkil)  let us dance and sing a little", "Twin Cheganca" "x" "x" "x" "x" "Let Us Dance And Sing A Little" "Siberia: Songs Of Nature And Animals" "Ekaterina Ivanova Tymkil" "0019" "Other";
"Twin Sisters-1", "Twin Cheganca" "x" "x" "x" "x" "Twin Sisters" "There is no eye: recordings of musicians photographed by john cohen" "Sidna Myers" "1965" "Other";
"b3 - mohammed hamood al-awami - wahed mazawag-1", "Twin Cheganca" "x" "x" "x" "x" "Wahed Mazawag" "Qat, Coffee & Qambus" "Mohammed Hamood Al-Awami" "null" "Other";
"01 - Al-Kartch-1", "Tunnings from my brother" "x" "x" "x" "x" "Al-Kartch" "Music of the Nubians, Aswan, Egypt" "Aswan Troupe for Folkloric Arts" "1998" "Music of islam";
"02 Chant de femmes-1", "Tunnings from my brother" "x" "x" "x" "x" "Chant de femmes" "[ocora] Burundi: Musiques Traditionnelles" "Various Artists" "1967" "ocora label";
"02.Dannoura-1", "Tunnings from my brother" "x" "x" "x" "x" "Dan no ura" "Biwa, The World of Tsuruta Kin" "Mizuki Yoko/Tsuruta Kinshi" "1972" "Kicc_musica del mundo";
"03 - Nubian Rhythms", "Tunnings from my brother" "x" "x" "x" "x" "Nubian Rhythms" "Music of the Nubians, Aswan, Egypt" "VA" "1998" "Music of islam";
"04 - Zafa", "Tunnings from my brother" "x" "x" "x" "x" "Zafa" "Music of the Nubians, Aswan, Egypt" "VA" "1998" "Music of islam";
"06 - Forkey Deer - Sidna Myers, Hillsvill, VA-1", "Tunnings from my brother" "x" "x" "x" "x" "Forkey Deer" "High Atmosphere" "Sidna Myers, Hillsvill, VA" "1965" "Other";
"07.Tolagai-1", "Tunnings from my brother" "x" "x" "x" "x" "Toliagai" "Music of Kazakhstan I" "Kairat Baibosynov

Kairat Baibosynov" "1994" "Other";
"10 - Half Shaved - Wade Ward, Independence, VA-1", "Tunnings from my brother" "x" "x" "x" "x" "Half Shaved" "High Atmosphere" "Wade Ward, Independence, VA" "1965" "Other";
"11 A Mi Mata la Pena-1", "Tunnings from my brother" "x" "x" "x" "x" "A Mi Mata la Pena" "Mata la Pena" "Manuel Vallejo" "1935" "World";
"24-madisons_lively_stones_-_its_time_to_make_a_change-1", "Tunnings from my brother" "x" "x" "x" "x" "It's Time to Make A Change" "Classic African American Gospel" "VA" "1994" "Gospel";
"A11-EskimoTravelSong-0'49", "Tunnings from my brother" "x" "x" "x" "x" "Eskimo Travel Song" "The Music Of Primitive Man"  "null" ;
"A19-CunaShamanChant-03", "Tunnings from my brother" "x" "x" "x" "x" "Cuna Shaman´s Chant" "The Music Of Primitive Man" "cuna people" "1973" ;
"A9-LaplandSamiJoik-1'18", "Tunnings from my brother" "x" "x" "x" "x" "Lapland sami Joik" "The Music Of Primitive Man" "Sami people" "1973" "Other";
"AzizMian-A-29'55", "Tunnings from my brother" "x" "x" "x" "x" "Bakhsh deta too bat kuchh Bhi na thi" "Qawwal" "Aziz Mian" "1978" "Other";
"Haj_Mehdi_Ben_Mbarak-Assife_ingui-a-5'03", "Tunnings from my brother" "x" "x" "x" "x" "assife ingui" "assife ingui" "Haj Mehdi Ben_Mbarak" "null" "Other";
"Hamida_Didouch-b", "Tunnings from my brother" "x" "x" "x" "x" "Ya Binte Lamdina" "Kais el belhar" "Hamida Didouch" "null" "Other";
"JosephineBaker-BesameMucho-1", "Tunnings from my brother" "x" "x" "x" "x" "Besame Mucho" "78 rpm" "Josephine Baker" "null" "Other";
"The Story of the Music Box 30 Holy City-1", "Tunnings from my brother" "x" "x" "x" "x" "Holy City" "The Story of the Music Box" """Console"" Regina" "1892" "Other";
"kyys debiliie b4", "Tunnings from my brother" "x" "x" "x" "x" "Khachylaan Kuo's song (from the olonkho Yuryung Uolan)" "Yakut epopeya heroica ""Kys Debiliye""" "Ustin Nohsorov" "1993" "Russia Sakha";
"morse-1", "Tunnings from my brother" "x" "x" "x" "x" "Morse" "Murmurs Of Earth 03 sounds" "Murmurs Of Earth" "1977" "Other";
"01 - unknown - thum nyatiti solo-1", "The Light became Morning Dolores" "x" "x" "x" "x" "thum nyatiti solo" "va - Before Benga Vol.1: Kenya Dry [OMCD 021]" "Various Artists" "1988" "Kenya";
"03 moussa doumbia-mokholou-1", "The Light became Morning Dolores" "x" "x" "x" "x" "mokholou" "Keleya" "Moussa Doumbia" "1970" "Mali";
"07 - Count Ossie & Mystic Revelation Of Rastafari - Poem (The Wee Hours)-1", "The Light became Morning Dolores" "x" "x" "x" "x" "Poem (The Wee Hours)" "Count Ossie & The Mystic Revelation Of Rastafari" "Count ossie" "1974" "Blues";
"08. Cubana-Bop-1", "The Light became Morning Dolores" "x" "x" "x" "x" "Cubana-Bop" "Chano Pozo El Tambor De Cuba" "Chano Pozo" "null" "Cuba";
"15 - Ahmed Abdul-Malik - El Ghada (The Jungle)-1", "The Light became Morning Dolores" "x" "x" "x" "x" "El Ghada [The Jungle]" "East meets West" "Ahmed Abdul-Malik" "1960" "Other";
"16 - Diamantoula_RCAVICTOR_26-8114-B", "The Light became Morning Dolores" "x" "x" "x" "x" "Diamantoula" "RCAVICTOR 26-8114-B" "SOFIA VEMBO" "1938" "Other";
"23. Billy Taylor & Machito Talk", "The Light became Morning Dolores" "x" "x" "x" "x" "Billy Taylor & Machito Talk" "Chano Pozo El Tambor De Cuba" "Chano Pozo" "null" "Cuba";
"A3 - Ti-Joe Carabien", "The Light became Morning Dolores" "x" "x" "x" "x" "Ti-Joe Carabien" "Voodoo Drums in Hi-Fi" "Voodoo Drums" "1958" "Haitian voodoo/folklore";
"B3 Improvisos na Batucada", "The Light became Morning Dolores" "x" "x" "x" "x" "Improvisos na Batucada" "Batucada No. 3 The Exciting Rhythm of the Wild Brazilian Carnival" "Escola de Samba da Cidade" "1971" ;
"T1691R07_Aazhamaap Urdahan Celengemnai (Wide Flows The Selenga)", "The Light became Morning Dolores" "x" "x" "x" "x" "Aazhamaap Urdahan Celengemnai" "Buryat 8/64 Lomax" "[Dugarov (m)][Manzhueva, Nina (f)][Zonkhoev, Ardan Fëdorovich (m)]" "1964" "Other;Other";
"T2042R06_Interview with Brigido Mora on Dolores", "The Light became Morning Dolores" "x" "x" "x" "x" "Interview with Brigido Mora on Dolores" "Dominican Republic 1967 Lomax" "Lomax, Alan y Mora, Brígido" "1967" "Other;Other";
"T2042R07_Dolores (a cappella)", "The Light became Morning Dolores" "x" "x" "x" "x" "dolores (a capella)" "Dominican Republic 1967" "Mora, Brígido" "1967" "Other;Other";
"T2086R27_You are Welcome, Our Brothers, To Our House", "The Light became Morning Dolores" "x" "x" "x" "x" "You are Welcome, Our Brothers, To Our House" "Touama 9/67 Lomax" "Unidentified women" "1967" "Other;Other";
"T2089R10_Shouts for driving the donkeys on the threshing floor", "The Light became Morning Dolores" "x" "x" "x" "x" "Shouts for driving the donkeys on the threshing floor" "Aguelmouss III 9/67 Lomax" "Unidentified" "1967" "Other;Other";
"T692R07_Gerineldo", "The Light became Morning Dolores" "x" "x" "x" "x" "Gerineldo" "Arroyo de la Luz 10/52" "Díaz-Jiménez, Marcelina" "1952" "Other;Other";
"b01 - Pate Matai-1", "The Light became Morning Dolores" "x" "x" "x" "x" "Pate Matai" "Drums Of Bora Bora and Songs Of Tahiti [1956]" "The Drums Of Bora Bora" "1956" "Tahiti";
"b02 - Ta Ue-1", "The Light became Morning Dolores" "x" "x" "x" "x" "Ta Ue" "Drums Of Bora Bora and Songs Of Tahiti [1956]" "The Drums Of Bora Bora" "1956" "Tahiti";
"b04 - Te Ui Api-1", "The Light became Morning Dolores" "x" "x" "x" "x" "Te Ui Api" "Drums Of Bora Bora and Songs Of Tahiti [1956]" "The Drums Of Bora Bora" "1956" "Tahiti";
"09 Miparra", "Teidoumalambo" "x" "x" "x" "x" "Miparra" "Les Aborigenes - Chants Et Danses De L'Australie Du Nord" "Djoli Laiwanga & David Blanasi" "1980" "Ethnic";
"02 - Atahualpa Yupanqui - Malambo - Camino Del Indio", "Taidoumalambo" "x" "x" "x" "x" "Malambo" "Camino Del Indio" "Atahualpa Yupanqui" "1942" "Other";
"02 Malambo", "Taidoumalambo" "x" "x" "x" "x" "Malambo" "Camino del indio" "Atahualpa Yupanqui" "1942" "International";
"03-Percussion sur Tabla et Ghara", "Taidoumalambo" "x" "x" "x" "x" "Percussion sur Tabla et Ghara" "L'Algoza Du Sind" "Khamisu Khan" "1979" "Pakistan";
"04 Love Song", "Taidoumalambo" "x" "x" "x" "x" "Lubovnaja Pesnja (Love Song)" "Folksongs & Sacred Music from Nepal" "Dwarikalal Joshi" "1973" "Folk";
"05 - Atahualpa Yupanqui - Camino en los valles - Camino Del Indio", "Taidoumalambo" "x" "x" "x" "x" "Camino en los valles" "Camino Del Indio" "Atahualpa Yupanqui" "1942" "Other";
"05. Te Hia'Ai Ora - Pae-1", "Taidoumalambo" "x" "x" "x" "x" "Pae" "South Pacific Drums" "Te Hia'Ai Ora" "1965" "Other";
"11. Rough and rocky road", "Taidoumalambo" "x" "x" "x" "x" "Rough and Rocky Road" "Birmingham Quartet Anthology (Disc 2)" "Heavenly Gospel Singers" "1950" "Gospel";
"12 arutu te pahu", "Taidoumalambo" "x" "x" "x" "x" "arytu te pahu" "TAHITI DANCES" "VA" "1962" ;
"13 Sambinha do Para", "Taidoumalambo" "x" "x" "x" "x" "Sambinha do Para" "Amazônia · Cult Music Of Northern Brazil" "[unknown]" "1976" "Ethnic";
"16 Chant et tambour sur cadre jajar (3)", "Taidoumalambo" "x" "x" "x" "x" "Chant et tambour sur cadre jajar (3)" "Kamtchatka: Tambours de danse de l'extrême-orient Sibérien" "Alexej Platonovic Uican" "1994" "Folklore";
"29. Marquises - Nu'uhiva - Piti Ahuru Ma Iva-Puaa Paoa", "Taidoumalambo" "x" "x" "x" "x" "Piti Ahuru Ma Iva-Puaa Paoa" "South Pacific Drums" "Marquises - Nu'uhiva" "1965" "Other";
"31. Tuamotu Folklore - Toru Ahuru Ma Ho'e", "Taidoumalambo" "x" "x" "x" "x" "Toru Ahuru Ma Ho'e" "South Pacific Drums" "Tuamotu Folklore" "1965" "Other";
"4-05 Vachaspati [1982] 3'31", "Taidoumalambo" "x" "x" "x" "x" "4-05 Vachaspati [1982] 3'31" "[EALP1453-54] Festival of India Presents - The Great Tradition of Masters of Music" "Doreswamy Iyengar" "1982" "Karnatic Classical";
"A1 Sauvetage - Rescue- Rettung", "Taidoumalambo" "x" "x" "x" "x" "Rescue" "[BM 30L 2502] Premiere anthologie de la musique Malienne - Le Mali de fleuve - Les Peuls 2 " "VA" "1970" ;
"A2 Bounkam Solo (Upper Volta)", "Taidoumalambo" "x" "x" "x" "x" "Bounkam Solo" "AFRICA Drum, Chant & Instrumental Music - Recorded in Niger, Mali & Upper Volta by Stephen Jay" "VA" "1976" ;
"AMP-72901-B1 Three peals of laughter", "Taidoumalambo" "x" "x" "x" "x" "Three peals of laughter" "AMP-72901 l'Afghanistan" "Various Afghani Artists" "1966" "Traditional Afghani";
"B4 Ninna nanna [Gbaya] 2'43", "Taidoumalambo" "x" "x" "x" "x" "B4 Ninna nanna [Gbaya] 2'43" "VPA8262 Africa - Dolore e Magia - (Central African Republic)" "VA - (Simha Arom, recordings)" "1975" "Africa Central - Central African Republic";
"B4 Solo de femme; chante", "Taidoumalambo" "x" "x" "x" "x" "B4 Solo de femme; chanté" "[LD765] Musiques Banda - République Centrafricaine" "VA" "1971" "Africa Central - Central African Republic";
"B5 Taidouma", "Taidoumalambo" "x" "x" "x" "x" "Taidouma" "[BM 30L 2503] Premiere anthologie de la musique Malienne - Le Mali des Sables - Les Songoy " "VA" "1970" ;
"CNRSMH_E_1995_018_001_001_05", "Taidoumalambo" "x" "x" "x" "x" "Ronde funéraire" "1991-1994 - Indonésie - Toraja. Funérailles et fêtes de fécondité" "Rappoport, Dana" "1991" "Sound";
"CNRSMH_E_2001_024_001_05", "Taidoumalambo" "x" "x" "x" "x" "Formation mixte de doohi et jimi rewɓe" "1992-1995 - Les chemins de la voix peule - l'esthétique musicale des pasteurs semi-nomades du Jelgooji (Nord-Burkina Faso) [Disque encarté] - Sandrine Loncke" "Peuls Jelgoobe" "1992" ;
"CNRSMH_I_2012_007_001_03", "Taidoumalambo" "x" "x" "x" "x" "RIMOTSY" "2008-2012 - Musique Antandroy, Madagascar, Mission - Victor Randrianary" "Manindry" "2008" ;
"CNRSMH_I_2013_008_001_08", "Taidoumalambo" "x" "x" "x" "x" "Chant Galicien - Rosa y Aida Garrido Casqueiro" "2007-2008 - Galicia, Spain - Félix Blume" "Rosa y Aida Garrido Casqueiro" "2007" ;
"Sally Goodin", "Taidoumalambo" "x" "x" "x" "x" "Sally Goodin" "There is no eye: recordings of musicians photographed by john cohen" "Eck Robertson" "1922" ;
"Vietnam 06 Doc Tau Sinh Tien", "Taidoumalambo" "x" "x" "x" "x" "Doc Tau Sinh Tien" "Music of Vietnam" "Tran Quang Hai and Hoang Mong Thuy" "1980" ;
"Yemen - Traditional Music Of The North - 05 Aghani Atifi", "Taidoumalambo" "x" "x" "x" "x" "Aghani Atifi" "Yemen - Traditional Music Of The North" "VA" "1988" ;
"a1 (9) Grass Dance Songs", "Taidoumalambo" "x" "x" "x" "x" "Grass Dance Songs" "19 crow songs - sung by warren bear cloud, fern bear cloud, robert other medicine and joe picket" "VA" "1987" ;
"musiquetriangle03", "Taidoumalambo" "x" "x" "x" "x" "musiquetriangle03" "Musique Des Tribus Chinoises Du Triangle D'Or " "VA" "1980" ;
"01 Disco Connection", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Disco Connection" "Cult Cargo: Belize City Boil Up" "Lord Rhaburn" "null" "R&Bcalypsofunksalsareggaesoul";
"03 Laylet Eid (Jingle Bells)", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Laylet Eid (Jingle Bells)" "Christmas Hymns" "Fairuz" "1986" "World/Middle East";
"04 Siy' Emshadweni", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Siy' Emshadweni" "Ingwe idla Ngamabala (CBS, LAB4005)" "Izinthombi Zesi Manje Manje" "1968" "Jive";
"05 Najmet Eid (Les Anges Dans Nos Campagnes)", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Najmet Eid (Les Anges Dans Nos Campagnes)" "Christmas Hymns" "Fairuz" "1986" "Africa";
"06 Ensemble De Vieles Kamayacha", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Ensemble De Vièle Kamayacha, Clarinette Murali Et Claquettes Khartal" "Inde. Rajasthan. Musiciens Professionnels Populaires" "Various" "1972" "Folk";
"08 Sugar Loaf Cha Cha", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Sugar Loaf Cha Cha" "Hits from Latin America (Dyna-Disc CH-807)" "Juan Del Oro and his orchestra" "null" "Other";
"09 Mali", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Mali" "Huli Highlands. Papua New Guinea" "Various" "1974" "Other";
"11. Tash Kairak Solo-1", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Tash Kairak Solo" "Music of Central Aisa, Uzbekistan" "VA" "1994" "Kicc_musica del mundo";
"12. LADO - Sokacko kolo", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Sokacko kolo" "Kolo igra  tamburica svira - CD 1" "LADO" "1998" "National Folk";
"16 - Well - Captain Beefheart & His Magic Band", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Well" "Trout Mask Replica" "Captain Beefheart & His Magic Band" "1969" ;
"2-16 He That Hath Ears to Hear, Let Him Hear (Sermon Excerpt)", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "He That Hath Ears to Hear, Let Him Hear (Sermon Excerpt)" "The Hurricane That Hit Atlanta" "Rev. Johnny L. Jones" "null" "Gospel";
"7 siku kuu -holy night-", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Siku Kuu (Holy Night)" "Missa luba and christmas in congo" "les troubadours du roi baudoin" "1958" "Other";
"B2 - Alto Bung'o Horn", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Alto Bung'o Horn" "Africa:Witchcraft & Ritual Music" "Various" "1975" "Kenya field recordings";
"B4-ChebonSukeSanMai-3'04", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "ChebonSukeSanMai" "Inde - Nagaland - Chant des tribus Sema & Zeliang" "va" "1985" "Other";
"China Shantung 09 Hsiao Fang Niu", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Hsiao Fang Niu" "China: Shantung Folk Music & Traditional Instrumental Pieces" "Lu-sheng Ensemble" "1972" "Other";
"Ragas du Matin et du Soir - Side 1 - 1. Annonce", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Annonce" "Ragas du Matin et du Soir" "Deben Battacharya" "1976" "Other";
"T652R01_Commentary on the recording location by Alan Lomax", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Commentary on the recording location by Alan Lomax" "Granada I 9/52 Lomax" "Alan Lomax" "1952" "Other;Other";
"T652R04_Bell-ringing", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Bell-ringing" "Granada I 9/52 Lomax" "Campanilleros de Bormujos" "1952" "Other;Other";
"T655R03_La mosca (II)", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "La Mosca" "Granada I 9/52 Lomax" "Zambra La Faraona" "1952" "Other;Other";
"Whitehead, Red & Dutch Coleman - Dad's Getting Fuzzy", "sacromonte's gettin fuzzy" "x" "x" "x" "x" "Dad's Getting Fuzzy" "Mississippi String Bands, Vol. 1 1928-1935" "Whitehead, Red & Dutch Coleman" "1930" "Old-Time";
"01 Etenraku 2", "palabra sortija" "x" "x" "x" "x" "Etenraku" "Japon. Gagaku" "Société Ono Gagaku Kaï" "1979" "Traditional";
